class_name,accuracy,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17
abseiling 0,0.0,0.12113026649802922,0.23079543096572158,0.2080812014813224,0.15373906865119932,0.11180560164054233,0.2169398648137847,0.15490953420102596,0.11896486839738986,0.16058846694963677,0.13651026670734087,0.11494583335171146,0.1638280675900479,0.1442080643097559,0.11883560017297666,0.09424680043210586,0.10703203288714094,0.08006770072579383,0.11358270104825495
air drumming 1,0.0,0.2946539488941633,0.2923845889292607,0.25353887532033076,0.1724865623842291,0.1368730630193438,0.25279163292476114,0.18087449151236992,0.14369442048729675,0.1190272127051337,0.07420194053338194,0.045507721096834756,0.11826319787980748,0.07325142682713719,0.04658306076767899,0.26083642682250663,0.26898462597204714,0.19066598817604746,0.2072744534696852
applauding 3,0.0,0.4004566316852969,0.4534690318425495,0.39992363202571873,0.23653000005632646,0.18135276660770178,0.41123299640019745,0.2524992662231128,0.18110023326749602,0.20409280244708058,0.1186834685208897,0.06474926610613861,0.20325706627666945,0.11503739915788172,0.0644820684654017,0.3574455673329532,0.38375556640624997,0.26443353352745375,0.29741753042538965
archery 5,0.0,0.17704179877440138,0.24249660183588662,0.2163133676250775,0.17169270108640192,0.14512923304140565,0.2170830008029937,0.14626240028540294,0.12600339949677392,0.1501297342081865,0.11462436640063924,0.08702613287543258,0.15073069883783657,0.11925556614150602,0.08875583272265891,0.15763636789619923,0.11445199881891409,0.1706700995851308,0.09882619917690755
bandaging 13,0.0,0.14241906462945045,0.10628680015206336,0.0988670667310556,0.08424520105520887,0.06850543452824157,0.09400606675371527,0.0779293992228806,0.06260370126416286,0.03908159962197145,0.02600493269500633,0.012919366698712109,0.037942000228166566,0.020785167072713374,0.008478933208187423,0.12614303435869517,0.1152904657850663,0.07902219801271956,0.057061798910796636
barbequing 14,0.0,0.17102790133158374,0.16700389980077737,0.15035659944415095,0.11174716575940451,0.08468629890680311,0.15025406746069586,0.10899223149269816,0.07906956688265003,0.0726512343366941,0.03274730001638332,0.0190212667375803,0.06997923217018447,0.032948733789225415,0.019489266788462793,0.138968067797025,0.14767146566311518,0.10596030034224194,0.10947399968504906
beatboxing 16,0.0,0.3076057841339889,0.24227177029564262,0.20703819932580805,0.14040870725449653,0.11182557745475556,0.21573833362585831,0.1378192871271753,0.10803333431482312,0.09222142792123113,0.056211292664362054,0.03352071385805298,0.09331748172577442,0.059061123213293605,0.03459710901489064,0.3015819375693393,0.2988706804943734,0.19491479438989343,0.18554122442696364
bench pressing 19,0.0,0.1729778021534284,0.2541714332004389,0.2228132673119505,0.20860466729352872,0.18591193144222098,0.22462866600354514,0.1973025015453497,0.1759259315232436,0.16322319844067099,0.1339528329650561,0.0886213341675699,0.16841390113433202,0.14046753431906306,0.08301916695932547,0.14601753470500314,0.14037009821136792,0.1240134975453218,0.09754813326100509
bending metal 21,0.0,0.08757233376925191,0.07847243353923161,0.07360090045531589,0.058358799188832425,0.0511933333815386,0.06886609992186227,0.05635163365279636,0.05062063360661269,0.03818343324686091,0.027187099925676975,0.018760199893141788,0.036553032552947604,0.027360066562642654,0.01919036659995715,0.0735810323635737,0.07400826724370323,0.05390706590016683,0.04703703385740517
blowing leaves 25,0.0,0.10934442189883212,0.20605000111521504,0.1883395902789673,0.1339498641058093,0.1033692856310379,0.18652986432824822,0.1287717674986846,0.09808408185332813,0.15738302566364512,0.1359333335836323,0.11676180338474353,0.15809574731758666,0.14155959034148524,0.12155442188183463,0.0831340826459888,0.08754428594848332,0.09194251599335143,0.10342887829152903
bobsledding 28,0.0,0.14774876571272813,0.23693896850744886,0.21175573456287386,0.13208823215961454,0.10365096597944698,0.20944436570803326,0.13380856752792994,0.10442143330077332,0.13101829985380176,0.09202006799404822,0.06292713338136674,0.13083629879156752,0.09401493388116362,0.06274030112177133,0.1325877000451088,0.13191549967130026,0.12073620042428375,0.11794110018809638
bookbinding 29,0.0,0.03233163324147463,0.03631273344854511,0.0334799660563469,0.03894466612984737,0.036389700372020405,0.03069509963492553,0.03203256630500158,0.030985366721327096,0.016609867012004054,0.00663480014341573,0.004542500136295954,0.015215866471951207,0.005662800145025055,0.0036462665649751825,0.026800533767044547,0.021610266762971887,0.016807033863042796,0.012186033556610345
bouncing on trampoline 30,0.0,0.23429916947682694,0.3788391330718994,0.3521876014709473,0.2454139021237691,0.19564183435440058,0.3530109685262044,0.2665221994400024,0.21080646662712094,0.29816269901593534,0.27172540015379587,0.21876933300892518,0.3000123312950135,0.27819836715857194,0.22219870161612826,0.18649790157477056,0.20307979840437568,0.17315343610246978,0.19369253497123723
braiding hair 32,0.0,0.17345591908814956,0.07065877602822113,0.05885200784826765,0.030758469392653223,0.02184622413421772,0.06196027098008162,0.035745441715176005,0.02649608850073652,0.0059739456135703625,0.001808367427058366,0.0006690816137762296,0.006921768727123131,0.0033079253474161746,0.0008759183976419117,0.17057221200393166,0.16693139287890219,0.07968564752920146,0.07433540789980668
brush painting 35,0.0,0.11429461517474719,0.06538354253913792,0.05516055597496839,0.02665739580885404,0.01624069374727292,0.05651614595825472,0.03152854203194794,0.02515305543706441,0.014584097082519697,0.006263229089478653,0.00527489583628873,0.015333784472507737,0.010750069345813242,0.007055173713403443,0.12268802067730576,0.09272145841270686,0.08129187611242138,0.047010728566286464
brushing teeth 37,0.0,0.2537447005828222,0.13274539827704424,0.10552120077113304,0.06790386697401601,0.05798846647044024,0.11346969894866148,0.08139130013138055,0.07904973523865143,0.017561766391992566,0.006462166759495934,0.00411980003019174,0.016500033534814912,0.0057230335400750235,0.0034409667844573655,0.23401316647529594,0.25819443137645726,0.11452016593615215,0.14614903195550044
building shed 39,0.0,0.07015480074882509,0.1784375356554985,0.1601307675441106,0.10466846777796744,0.07430093336527545,0.1646444315175215,0.11151173345247907,0.08026783342361447,0.13277943367063996,0.11776406644235057,0.0963965672555069,0.13823026662965618,0.12524923323815065,0.10206873366857565,0.05022816704610984,0.0556156340301037,0.07761046565845608,0.08473140028417112
bungee jumping 40,0.0,0.09608756768107415,0.12526316816757121,0.11197810179591179,0.07648250038524465,0.06402443436930577,0.11234526721040407,0.07814513417258862,0.06578953245083494,0.07052429850945871,0.05158060013304155,0.03853543425848086,0.0722644336901605,0.05538759963711103,0.04247333301330606,0.06763359994192919,0.08284413323402406,0.054433133489390204,0.0745629005153974
busking 41,0.0,0.5775353992462159,0.6450908044338225,0.6076988317012787,0.4792433303634325,0.4121882065837581,0.6000242349942525,0.42982696589231495,0.3629497021342318,0.48489896889328954,0.4576974986255169,0.3973674347708623,0.49010146696567525,0.4628197639880082,0.39847146499951674,0.527939833943049,0.5053201667785645,0.3666398655414582,0.32313320006926866
cartwheeling 45,0.0,0.15846740126212436,0.25932963409423837,0.2319531325976054,0.17251746819814048,0.14989113408724467,0.23308006362915046,0.18384423359235133,0.15646143403848012,0.20316713335514067,0.19175203414559364,0.1587322653770447,0.20343309844334928,0.19399820017218583,0.16204063226779306,0.1260126005490621,0.13713303589026135,0.10255196615060168,0.12914503259658816
carving pumpkin 46,0.0,0.13070395676212174,0.11809913064249687,0.10715340132825078,0.0884531597824146,0.08061930515984489,0.10648816148647004,0.09631006902911594,0.08077368130803934,0.0438724315086276,0.020577395905792294,0.011006909733275986,0.04671190942715233,0.03096659712467549,0.014570798135052123,0.11694184220706426,0.11534670001516739,0.07834486079867929,0.07417854009610084
catching fish 47,0.0,0.19610597024361298,0.2852093730204635,0.2661767688890298,0.1945178118348122,0.16893833412581846,0.25894489713841007,0.18865215084619,0.148678539967837,0.18462499619875516,0.150349375105256,0.11057256968743684,0.1824382630507979,0.14836145778600543,0.10849256935425929,0.16040034591685978,0.14230086709890102,0.17320979284433027,0.14977975720125766
catching or throwing baseball 48,0.0,0.21804419856071472,0.41495250282287605,0.3810994990666707,0.28365433336893725,0.21409910076459254,0.38359247058232626,0.2832219002882639,0.21566950127283735,0.3293790681838989,0.2943347676416239,0.24804346920748557,0.32626406841278066,0.29330713178515433,0.25239513125816976,0.18783123356401923,0.18750773166020707,0.2180396987597148,0.20595220109621679
clapping 57,0.0,0.46885610289043855,0.4038200374899641,0.36117000292624457,0.2790127459251218,0.23686767681139628,0.3584675336828352,0.2834417368782063,0.22662305191676646,0.17983896182397274,0.11995229136095277,0.08068819148543603,0.1818226734812682,0.12410913227695143,0.08358715362614022,0.42668187657992046,0.42250521014134074,0.3052870868839738,0.2687957325246599
cleaning gutters 61,0.0,0.07804993415375551,0.11906853293528159,0.11133356582770744,0.08797590001324813,0.06908436693226297,0.1068686327904463,0.07327086616059146,0.059237166414409875,0.08001206674079096,0.06663406601250169,0.0482936991939942,0.0805225335051616,0.06745633291850489,0.05094139962370196,0.06627296553154785,0.0647527997598052,0.06421276714056731,0.06032540009319781
cleaning pool 62,0.0,0.12670969965457915,0.20776530242760974,0.19163020151356858,0.14890099886109429,0.12645246538122495,0.18701059908270842,0.1303463989131153,0.10484029953454932,0.14594496774971488,0.13863440174857775,0.12211699995497866,0.13994416647156083,0.13167550051609672,0.11481120028359197,0.11254743381440636,0.09231943341493606,0.11392706754505634,0.09164043491284052
cleaning shoes 63,0.0,0.07604282389996812,0.05915894552761195,0.05384425062711545,0.03910098689449889,0.03113608832236658,0.04920792436822742,0.0347091840017511,0.024847619437999065,0.012291462585380691,0.005274421674687238,0.002071530632928115,0.011698401240492557,0.004237585066988762,0.0025728571209676417,0.06634499851842317,0.06961755097419228,0.04007632623521648,0.04415482989936865
cleaning toilet 64,0.0,0.07934429979125657,0.0747169004003207,0.06631330041090648,0.052729366013904405,0.04618856676320237,0.06216296633084618,0.04137903293569882,0.036468333115552864,0.02780020002772411,0.019923599928741657,0.006058600079516572,0.025884399327759943,0.018140166524425145,0.00524370000784596,0.07060849843025208,0.06374683310488859,0.06345246725082399,0.04723853311687707
climbing tree 68,0.0,0.09582003139654799,0.19315219917297363,0.17079566712379457,0.09897919867833453,0.07534873349269229,0.1719280650138855,0.11852066607475278,0.08491550079981484,0.13109486674865084,0.10513749999155599,0.07933579988131922,0.12923136578003566,0.10945236706336338,0.0821697672833999,0.07346693298419317,0.07820686487356822,0.07759740033944447,0.08891596681276956
cooking egg 71,0.0,0.0708260985573133,0.05850773290594418,0.051121834253519786,0.0353189329624176,0.03329930068651835,0.051824498832225806,0.0389389669338862,0.033302833188076815,0.01575260041107734,0.0027569999843835833,0.001240833315004905,0.016625199615582828,0.0038163333568722014,0.0017933999925851827,0.05561876709858577,0.07030359911521279,0.026639166631301246,0.05087186602652073
cooking on campfire 72,0.0,0.12615722257424045,0.12381041673322517,0.11397479080491595,0.0853487845096323,0.07301312477224403,0.11158034630947643,0.08521267489530147,0.07951638983510848,0.0672521183039579,0.056477603999276954,0.03598847190383822,0.06892677130384578,0.058269444090935096,0.03566934030645319,0.10932830019129651,0.11235131794379814,0.06969680624703566,0.0807182636168889
counting money 74,0.0,0.11789098607135469,0.09782074961329806,0.08496129292209133,0.055429456529720714,0.04281336691306562,0.08305653032827741,0.06000952406678678,0.04697081735547707,0.029627108866361527,0.015570850069222805,0.00845159861746998,0.0313728234526657,0.0242430274026329,0.011484966055065595,0.11285353777055837,0.10522612172628747,0.06628251686388133,0.07352119102972708
cracking neck 76,0.0,0.17806302160438559,0.094638334632489,0.07965392498894491,0.05069059007387194,0.039641181004958025,0.07643055603761846,0.0476323965215124,0.03464604194948657,0.020087395685259257,0.00570996535088246,0.0031185763559511133,0.02043295127688907,0.005895104073246734,0.003873437520944411,0.16568808935789595,0.16046666755651434,0.09425451403820057,0.0991767365914873
crossing river 78,0.0,0.04812836713592212,0.10277013303836185,0.09294329971969129,0.051620699784159646,0.031434766762951996,0.09330696645180382,0.054470866517225866,0.03738839947159091,0.07196056723147631,0.051729000686109076,0.03952756629660726,0.071642099493742,0.05059426613847414,0.03901693336367607,0.037472333329915994,0.042786833449204774,0.04201746674776077,0.044718199314922095
crying 79,0.0,0.23460132670240338,0.1258345578803497,0.108758469160114,0.05640295938138856,0.04290932003142578,0.10548948960948963,0.05587884389877725,0.0443340132441245,0.02682241520052459,0.010993877625485671,0.0073261902232964835,0.02586193948604015,0.009795782307327604,0.00797445569668903,0.2337692175268315,0.25129081893940364,0.12714659783710425,0.1505465313812502
cutting nails 81,0.0,0.10307489312603961,0.05097219862625108,0.04452251806221111,0.02903705742025206,0.0248053538593206,0.04595453883210818,0.03349819127443835,0.029012304595440415,0.009331666578584953,0.007351950200684103,0.003192695096029458,0.010705071040131945,0.013389574444410225,0.007602695020457319,0.09044773171979484,0.08736563577613932,0.04134567429648435,0.04799517697291383
cutting pineapple 82,0.0,0.09629976649781068,0.08402606597741448,0.07174653389913342,0.0666804341872533,0.05988756792893013,0.07568243323167163,0.05999139888286589,0.05378900054842235,0.0349231992997229,0.019154966662327452,0.006252900072808068,0.036821633796145524,0.02266703322380781,0.007698699702074131,0.08256826475461322,0.08657523320813972,0.046446933106084665,0.05334913384790222
cutting watermelon 83,0.0,0.06257595788185477,0.061268190864394306,0.05434070996253204,0.04442517779767513,0.03554361758608345,0.05639450449892816,0.04554000075747991,0.03951804913355843,0.02397978764291562,0.008998794076924629,0.003281205785295643,0.02444070925922893,0.01093372339026091,0.005755638417569879,0.05716528420118576,0.05102198590306526,0.04301868799902129,0.03104961054518501
dancing ballet 84,0.0,0.39877516523996986,0.5364832333882649,0.500041665013631,0.37311463530858385,0.3155431008497874,0.5002821706136067,0.3651142652352651,0.3000963030497234,0.4152820659955341,0.37881216437816634,0.33473916861414904,0.4152791984558104,0.3810740995645523,0.3324515018701554,0.3565248379389445,0.34245940062205,0.29285666468938204,0.26308553298314413
dancing charleston 85,0.0,0.45323490378402537,0.5861210150053712,0.5487323470261632,0.4011090473739469,0.3172851352464585,0.5460229216465333,0.4034584023879499,0.31369016669234456,0.4539064967875577,0.4435066977325751,0.39669771825375194,0.45369316443294083,0.44443851089801917,0.402041119953402,0.4088868037940694,0.41123809731736477,0.3266709841635762,0.3025347306006619
disc golfing 92,0.0,0.12393779951731367,0.24997826782862337,0.2323899710655212,0.17067763002316155,0.14333410144646958,0.23084233363469442,0.1738785680214564,0.14945213281710942,0.19281010095278417,0.18839653199513748,0.15033069904247917,0.19145426638921104,0.18914316643079118,0.1482979341427485,0.09987886586984,0.10116093324820201,0.13357063288688653,0.1390777691602707
doing laundry 96,0.0,0.17321846783955894,0.21940720140933997,0.19789470264116918,0.14769439865946773,0.10931856661041575,0.19146413489182795,0.13564266628623003,0.10330070057809354,0.0986061996996403,0.053318033303320425,0.03229550062008202,0.09964316618641217,0.06236790079126755,0.03285243329790732,0.14484880027771,0.13408246746857963,0.13880540004720288,0.11631946729818982
dribbling basketball 99,0.0,0.30471463492910067,0.4364704683939616,0.406084501139323,0.3263685371398926,0.2679139666239422,0.404935497792562,0.3275148338317871,0.26716959889729813,0.3494476993560791,0.35966646486918125,0.31567566542625425,0.3523963307698567,0.35966607004801426,0.31877850027084353,0.27101836763223003,0.2702265690505504,0.22109720013936365,0.2356725999514261
drinking 100,0.0,0.3705511210889233,0.2796552011958596,0.23610989714966343,0.17381656456535965,0.1500970785182958,0.245894827879205,0.18063819745720242,0.1506105436040025,0.09483139453949979,0.03976472833707017,0.010344625813823168,0.09752942126016226,0.03871731287970834,0.010761190598108332,0.3555722441316462,0.35294727834714507,0.23077612248711848,0.20059010305879071
drinking beer 101,0.0,0.37210543162027987,0.31958966864744826,0.27295460098584495,0.21467123574018473,0.18390743464504677,0.2727898682276408,0.1751788333614667,0.12817346605186658,0.1163681678210696,0.05666700001160303,0.01783470015997688,0.11287486367722348,0.045505799018840005,0.011830100275079409,0.34543439778089535,0.34142010165850323,0.22960049930016202,0.22522340010801956
drinking shots 102,0.0,0.2828398928025953,0.23812527359748367,0.21113687109785018,0.14333074851835875,0.10910693842943021,0.19986887912360984,0.12136833229235242,0.09573476112568054,0.07364476149116143,0.021746292825230728,0.01222486450533275,0.06937125871072009,0.021335918353680445,0.011968673562922444,0.2543793219449569,0.2621243526822044,0.15917442029836226,0.1866723823304079
driving tractor 104,0.0,0.18488540657624908,0.22054227540687632,0.19921030620936633,0.11440244839761131,0.08749976084725994,0.20916772192838246,0.15645666661919377,0.12770653039115634,0.14076176868333498,0.0995397950118395,0.06825731300324406,0.145368231881638,0.11601843732757632,0.08293139599517088,0.15150510222175897,0.16756989913175302,0.1028535026463927,0.16173550991126068
drop kicking 105,0.0,0.17278500080954098,0.30440187963188114,0.2765026908478838,0.1933040757720352,0.16226602912371885,0.27578287023179077,0.19253886528894404,0.1569828723254779,0.2351409925721216,0.21798624134549854,0.1935048245178892,0.23571205248223973,0.2204308891127295,0.19553290991918415,0.13755407911665893,0.14140457499111797,0.14350471547309385,0.12850109770788368
eating burger 109,0.0,0.3357763268955712,0.2350033669204128,0.20219329854562174,0.1436991837782925,0.13543462672682646,0.20528214069653533,0.1596196934905182,0.13996670194020888,0.05629452324212613,0.024822040173624244,0.014083027553801636,0.057584829419648556,0.02598227890094324,0.014349796318125965,0.30141088329813115,0.3123078892993279,0.17807387552040374,0.20035336954987987
eating chips 112,0.0,0.24006156717340155,0.13852169846693677,0.11729770000676318,0.06949033326705295,0.05810703417037924,0.1231270665764809,0.075715499597167,0.061628600024680305,0.02321070042401552,0.010499366571754216,0.004495133466025194,0.0209695332236588,0.007893799870461226,0.00507183358222246,0.23304813403685884,0.2387945652723312,0.14277723344365753,0.1537371979991595
eating doughnuts 113,0.0,0.3482706778714446,0.25573574843049857,0.22538404973464557,0.1511231282419291,0.12556248173041612,0.2256737076110986,0.15249476141416704,0.12526078289564777,0.10070374181886918,0.06148697218800683,0.042911836585017286,0.10508020418258955,0.06829979486649437,0.04440898106870603,0.33762251925306264,0.33515442205935125,0.2238941839235981,0.21214231429456853
eating hotdog 114,0.0,0.381664366340637,0.30466963287194576,0.2687771976629893,0.19299693112472693,0.17038870219389599,0.26872033496697745,0.17214879827996094,0.1438311325927575,0.10500886672139172,0.04480446722569565,0.020262766460950175,0.10421760093731186,0.046105767728885014,0.019349433231850465,0.3529320319801569,0.35868656570116686,0.22848386611143745,0.20005616358121242
eating watermelon 117,0.0,0.36047106726964323,0.29810326669216164,0.26242206755280495,0.2166791360264023,0.18667110010484855,0.26575179842313124,0.2174495005100966,0.18031683340668678,0.12394989888022342,0.06720859994267425,0.03682276638137798,0.1270598350584507,0.060545533117900285,0.02897853241674602,0.34690633068084714,0.33084786558151236,0.23029276720682781,0.2206998642106851
feeding birds 123,0.0,0.18916233438253408,0.2551072333097457,0.22967360039154688,0.17520050115784008,0.14103996706853306,0.2211545983791352,0.15865999995867405,0.13383263359467187,0.16916443502108255,0.14717610028609637,0.12145190195515758,0.16968049984574318,0.15023036673069,0.11728103324845435,0.1611719311952591,0.15082563492457074,0.13973393243849283,0.11161883468627933
finger snapping 127,0.0,0.22449186383883152,0.18809120058367645,0.1635213652273019,0.1160892343143622,0.0960575337454677,0.16055883305867513,0.11420923403302825,0.09150293140088517,0.08168506745100021,0.056315266396850354,0.04505233336935441,0.07920270065118867,0.05341709869143863,0.04520576626273494,0.21372793269753462,0.21585893279711402,0.14584200253089272,0.13448906585772835
folding clothes 131,0.0,0.16287258488791326,0.16942084980659744,0.15259649622602528,0.13339459314638258,0.11330901337420046,0.14631520695224098,0.13253112281666318,0.11085836718175687,0.06992731271451023,0.037713231762655744,0.022248809890580822,0.06949289086775308,0.040098129083104686,0.025355816103872802,0.14180992971877665,0.15074717490369974,0.08838013668652293,0.10734241617476048
folding napkins 132,0.0,0.05277258501673231,0.050013401220951756,0.04340598604103335,0.033987381099691606,0.028701701386242496,0.046272584837512905,0.04072163322192875,0.029888095138531155,0.014803571280370768,0.007705918567723968,0.006076938401983706,0.014820544228439222,0.008530918215053016,0.006812891256900466,0.05162238055650069,0.04834999987057277,0.03537105405690517,0.03090265258335743
folding paper 133,0.0,0.03280669999315219,0.040587414726614944,0.03630074771589974,0.028943400558363,0.020967482757203434,0.036108060606888356,0.029347891084799144,0.020623707252548258,0.011884387870933733,0.007171122412495061,0.005137176771401143,0.011287925409621933,0.00732918372542477,0.0050031632809665345,0.02911234731931671,0.024412142495517018,0.027676700554331957,0.018516530520631146
garbage collecting 136,0.0,0.09947993159091392,0.20880557615740758,0.1911890814113779,0.11950466088469132,0.08647350246821639,0.1914310205469326,0.12504737996223833,0.09121588408592202,0.14882425073255487,0.1261702700116399,0.10295061420015734,0.14700241227032376,0.1245523118772576,0.10267989807312383,0.07435357179518054,0.0834302364041408,0.0969903401612323,0.11788751673004054
getting a haircut 138,0.0,0.3622284698486328,0.2643253727348483,0.22824000000548206,0.15058965998036522,0.13205976436738254,0.2218876872378953,0.10852697419978322,0.0828746935887402,0.08012636000505921,0.03962476159819738,0.02386204151449358,0.07761615504364985,0.028212482693041264,0.019336258656262942,0.3324977182206654,0.3096665977620754,0.2250359858947546,0.16625159734771364
getting a tattoo 139,0.0,0.13180931631805134,0.09552319884502969,0.08577816351234507,0.058800611994704426,0.03461588482657563,0.08172401323965212,0.047719319332010894,0.03889088494335713,0.020382652807169832,0.009346224620786249,0.0018465306211997861,0.01956717687639959,0.01163486367002839,0.0033465306098465213,0.09973445487747186,0.11654755006170496,0.06686506838924221,0.08344098655950455
giving or receiving award 140,0.0,0.5568462650299072,0.5277903678894045,0.4709962327321369,0.3200987697601319,0.26101393085320784,0.46908823471069333,0.3001824695587158,0.24135883293549212,0.2527092998380462,0.15591850212042535,0.09575549968232706,0.25161126611009244,0.1526194354293247,0.08948309890938302,0.4986799686431885,0.49956543388366703,0.3284942008336386,0.3556947649637857
grooming horse 146,0.0,0.16365006955302486,0.19813853660002864,0.17606785864372843,0.12515850191923225,0.10221336733676543,0.1744420406479566,0.13284166611502976,0.11232435327149977,0.10974717739893466,0.0987224500925362,0.06392401308695576,0.10870911717414859,0.09523540856836198,0.06527724461389238,0.12771374260994045,0.11445966037155011,0.12237887804706891,0.10439261945940204
headbutting 150,0.0,0.24410080228249234,0.27576443313757576,0.24114110089143115,0.16219443516532578,0.11621559985776742,0.24083673226833338,0.15091013122399644,0.11445213385025664,0.14106796740094818,0.10335553181817136,0.08305893225880961,0.14051226520935695,0.10738153435364368,0.08324153343886134,0.19747440148716178,0.20790883476833497,0.16416563212871554,0.16872556783159573
holding snake 155,0.0,0.2481926685015361,0.20360829925934468,0.17846739976803463,0.13555933434565864,0.11626600047747296,0.1772300982515017,0.13657999906092883,0.11271979935268561,0.09114180002808571,0.06601579981744288,0.045907566224286954,0.08995830017899474,0.06619136423071226,0.04748936564351122,0.22907310141324996,0.2161152010997137,0.15627486735085644,0.1469664003262917
hoverboarding 157,0.0,0.11940034553822541,0.20182110906889042,0.18417729316175813,0.140317292781288,0.11685260416060272,0.1823053468391299,0.13795381987363933,0.12064034761240083,0.15142312541086636,0.1575960430735722,0.14736173728920732,0.14855690717153877,0.15468371405628403,0.14377236149739472,0.10365034863249296,0.10571076397059691,0.09776194419918786,0.1028353812219575
ice climbing 162,0.0,0.095831633100907,0.22761090123057362,0.2096103705585002,0.15604953465759758,0.12690149960815908,0.1998824674288432,0.13249739902814234,0.10894653315444787,0.1654054985801379,0.15274513256152472,0.1265847992998858,0.15764969943761828,0.14564436600009598,0.11931266697198152,0.0838362660855055,0.06738729963998003,0.10372259908417862,0.07397979978720348
ice fishing 163,0.0,0.16806371470292414,0.1986555209993902,0.1773404171090159,0.15556552043288122,0.14312777859676218,0.1721159709741672,0.13609107738567724,0.12205795165875717,0.12635604157422978,0.11540594038657014,0.08670802094818404,0.12691062597143982,0.12432808922500248,0.09686100681674564,0.15289499921103314,0.13769246548621192,0.11779045205511564,0.09377218790093644
ice skating 164,0.0,0.19303836469650265,0.3808211056709289,0.3417651992479961,0.2259223322709402,0.1774685682614644,0.34221499616305023,0.23637763350804655,0.1867051982402802,0.32214630002975464,0.3190193303902944,0.2840957343101502,0.31997429970105484,0.31960129804611204,0.28716090200742095,0.1656397979497909,0.164502431956927,0.15857920176188153,0.15598616691430411
ironing 165,0.0,0.12755920013451638,0.15028197708436186,0.13287749927594428,0.11864757072180511,0.10624333290486698,0.13561670277888577,0.1282392700802949,0.11683708403466474,0.0793931950871936,0.04225583326330202,0.026846215027875982,0.08192218703166064,0.04354888911979895,0.02491229162706683,0.10221965264787687,0.12180576313649201,0.06796579857563806,0.08843888792209324
javelin throw 166,0.0,0.23119086494445804,0.41359336484273285,0.37918529860178624,0.28279543097813925,0.2242810332139333,0.3806453678131103,0.2825322984695434,0.2286472662289936,0.33237623405456546,0.3000317994117736,0.2568012673854828,0.32855013389587406,0.2972628336270651,0.25247540008227026,0.1936740685304006,0.1940243371486664,0.19106266333262137,0.1943351662317911
jetskiing 167,0.0,0.07938136579394339,0.1297524661799272,0.11648516663809616,0.06741823304494221,0.05024503335629901,0.11881739978914461,0.0839761676212152,0.06442749886165064,0.08376190072695415,0.05007876711885133,0.03227736698289711,0.08772586717406909,0.060708433971926594,0.04388640092735489,0.06708143569529057,0.06785366715590158,0.05491633368780216,0.06559640047997237
krumping 179,0.0,0.4030002043685135,0.5131942888830794,0.4778057471262355,0.36410544192709887,0.3232422104538704,0.47590323201653084,0.37730183852773136,0.3310790437257209,0.3831481994739195,0.37221241105981423,0.32450714275139536,0.384764796892802,0.374841222029154,0.3252651006568755,0.3518638765406446,0.3706502340440036,0.2355440137216023,0.2854243914286295
laying bricks 181,0.0,0.16014357171597932,0.2280899985793496,0.20149262140802784,0.16550217794216412,0.14385054418500381,0.2038924490675634,0.17473340107368776,0.1507696246898093,0.13940445609035948,0.12202486403641243,0.08909176908889598,0.14241010204869875,0.12846796095472615,0.09022285791798212,0.1249066333751492,0.11449938760069353,0.1178246942669356,0.10971289065622152
making a sandwich 185,0.0,0.1671301005999247,0.13104426687558493,0.1105005322257678,0.08654886598487695,0.07931266636351744,0.11499106461306413,0.0919575669447581,0.07999353273759284,0.03147296712050837,0.010168033584579825,0.004686933343112469,0.03103506650527318,0.008965866617485883,0.0030827000004549823,0.14547666876117382,0.1527551681836446,0.10043433521886672,0.10025099979837736
making bed 186,0.0,0.1914319003423055,0.2451906983375549,0.22583556605974828,0.17701433397134142,0.14198506446381412,0.2180720989147822,0.16081146714687347,0.12585166833400727,0.12216826611757278,0.05699853243678809,0.023692632625127837,0.12070996733109154,0.05726443427006406,0.02564916705091794,0.1591480664809545,0.14254010012646515,0.1402902341922124,0.12523336675415436
making jewelry 187,0.0,0.046052857556310646,0.04443346960356041,0.03726013656629591,0.03421326591322817,0.029429625610814608,0.04386700672407946,0.04444775545678172,0.03720217674299061,0.017151463243628845,0.01415445582751109,0.0054693877646306765,0.01758537421649208,0.015179796067199533,0.004329081606753424,0.03461180263205249,0.04418683515950328,0.02439945589751004,0.02456649665220254
making pizza 188,0.0,0.19514516492287318,0.17228033155997594,0.1479956650455793,0.11967523411115012,0.10719993588502211,0.1598669000784556,0.13021676774273316,0.10990853062619763,0.06494893339524664,0.016823133312165738,0.009103900323808195,0.06850716731982927,0.021904099459821982,0.012996833396951357,0.16199330116907754,0.17584283266663545,0.10844670049548148,0.11504349853396416
making snowman 189,0.0,0.17191709962487228,0.2838081329504649,0.2497395992517472,0.1901001001060009,0.1656621359899641,0.24119763704935715,0.16150683258374535,0.13610453540285428,0.19498213520099722,0.17772003559246655,0.13898283336584769,0.1872174322247506,0.16518103164235748,0.1336116001238426,0.13541980201601983,0.12463626692692437,0.1351681340257327,0.11214769978920618
making sushi 190,0.0,0.16251180041233695,0.13044550042053057,0.11569006622731685,0.10431026662389438,0.10270996698737146,0.11674953238119681,0.10431893491645657,0.09944740183552109,0.0468013667338838,0.007622133485600351,0.0031558333029349643,0.046718634449938935,0.007192066599677006,0.0037321333439399806,0.13728737036089103,0.1328007663225134,0.09097980039293567,0.08282833309372264
