class_name,accuracy,P_0_S_0,P_0_S_1,P_0_S_2,P_0_S_3,P_0_S_4,P_0_S_5,P_0_S_6,P_0_S_7,P_0_S_8,P_0_S_9,P_0_S_10,P_0_S_11,P_0_S_12,P_0_S_13,P_0_S_14,P_0_S_15,P_0_S_16,P_0_S_17,P_1_S_0,P_1_S_1,P_1_S_2,P_1_S_3,P_1_S_4,P_1_S_5,P_1_S_6,P_1_S_7,P_1_S_8,P_1_S_9,P_1_S_10,P_1_S_11,P_1_S_12,P_1_S_13,P_1_S_14,P_1_S_15,P_1_S_16,P_1_S_17
playing cards 222,0.0,0.07001766554117203,0.07189113193502028,0.06712446726709605,0.039430799937248226,0.028422533778349558,0.06597133256420493,0.03829380009969076,0.023377666182319318,0.02457053361684084,0.012497132895886897,0.009733533615867297,0.02526926656663418,0.012304466322064403,0.009619533432523409,0.06926259997884433,0.0650645333265265,0.04977920016994078,0.03789673420339823,0.016405333245297277,0.015493866505722202,0.01445473331063986,0.011443733163177967,0.005611133195459842,0.014293132999539375,0.00852713334038854,0.004552733316520852,0.006156133574744066,0.002124133410056432,0.001851666707545519,0.005958200047661861,0.0018573999695479868,0.0017586666365464528,0.01612340016414722,0.015862667255600295,0.00491246684739987,0.011537400087714193
playing cricket 227,0.0,0.3309150366880456,0.554190951983134,0.5064517033505602,0.3880320425747203,0.3096274786579366,0.5137723801411739,0.38358938890249544,0.2998456433030213,0.43905884677861007,0.41348727330058616,0.3672812948908124,0.44015693486142327,0.4180025849699163,0.37139571092972135,0.2881014974222703,0.2923459890383442,0.28224748405874994,0.2900474823575441,0.1578845584108716,0.2896860509827023,0.2672799313554958,0.18046244767956995,0.13493258580464085,0.2719423806127541,0.18731687088604695,0.1391714959059443,0.2206602720074913,0.19528999771998856,0.16801176890528124,0.2214890471622855,0.19848993209551796,0.17078211090394424,0.1331789787995572,0.1429371439356382,0.13609203903397332,0.15083551200879675
playing cymbals 228,0.0,0.40733800166249273,0.36909373462994893,0.31742899985313416,0.24323626491030054,0.19494299909869833,0.30555779782931003,0.20184766765013337,0.1517665345966816,0.12877173199951644,0.07048253369629381,0.03493739997545878,0.13004579972376423,0.06028193309927979,0.033121266979475816,0.40628047018051155,0.34829966274102525,0.32636886434555057,0.19910406651000184,0.08321140386064847,0.09028013291011253,0.07078419828563931,0.03988373374243576,0.033576732332507776,0.08168766645491125,0.041027199463049564,0.02797239975333214,0.038256933243076004,0.024354800101121264,0.018024600091576578,0.03916299998487035,0.02749766667634249,0.019760932748516397,0.07989653428494929,0.07460760079473255,0.051006933889538066,0.049067599234978346
playing flute 231,0.0,0.5843139356354873,0.4378365294416748,0.3629844650785128,0.2743328658481438,0.26024779564539585,0.38865806668599445,0.30701106136639905,0.2744873323063055,0.13837760146682462,0.07130213280717534,0.04241513144423566,0.1381216000835101,0.06805686628123125,0.03848093273788691,0.57196573783954,0.565552800999085,0.3465541319131852,0.2948312681833903,0.12070873313347498,0.12540066608885922,0.10833573355277379,0.06948893291751544,0.06029640187670788,0.11234079981744288,0.07695720003396274,0.07025333377371232,0.056850065909822785,0.02914499934116999,0.013924199339499073,0.054143533408641815,0.03134386607209841,0.016823867001136143,0.10976040069262188,0.10622160306374231,0.08805620014170806,0.05839826642225187
playing harmonica 233,0.0,0.5356554390784022,0.39972557776639256,0.34389931532801415,0.28378000211350785,0.2700888401918671,0.33850517087647697,0.27358577753917707,0.2628982957123088,0.13300156505106867,0.07981224441051889,0.05112013575830021,0.12981870982365137,0.07322863811436965,0.050087278729596105,0.5424968685747005,0.5436646293134105,0.31964592037152273,0.3646368020935125,0.10613734577383316,0.12421319726119641,0.11308931806612584,0.07600163207775881,0.056871018857270694,0.12053530540798797,0.08712210961953312,0.07392755131484295,0.06101217726055456,0.040927890857466225,0.0247853055373341,0.06137850311489737,0.042411836432356416,0.026918844794537745,0.10085190396173063,0.10437904785989092,0.07972762096470513,0.09371143013745746
playing harp 234,0.0,0.5188376708984375,0.4520667975346248,0.3707676660776138,0.206929799002409,0.17714620090325678,0.4251032036622366,0.3453837356090546,0.30917826991975306,0.19501933557490503,0.1061095978453755,0.07462940205037592,0.2104072043091059,0.15315573219458264,0.09739760071237884,0.39362779681260357,0.5115001299540202,0.16862913129528365,0.40098620316187544,0.12281720329225065,0.12917580009077986,0.11438260163664817,0.059984866000215215,0.04996793328126272,0.12038213556309542,0.06769226744771005,0.05309506596773862,0.06990960260530313,0.043106132612129054,0.03479746585687002,0.0751531979744633,0.05892540063957375,0.04459720002065102,0.1074612666775783,0.11361806643605231,0.06448566594421862,0.08637553335726263
playing keyboard 236,0.0,0.3218805578454501,0.2513856273072047,0.22403402872590558,0.197323266210345,0.17476000058102525,0.21635673767990538,0.17679986338545048,0.1656396561710992,0.0856756252402233,0.04558333350966374,0.028345209984626207,0.08823861045555936,0.052377777983331014,0.029159028137413164,0.26716145858996443,0.2667665928172776,0.16126562470182154,0.17946639072977832,0.08087708250929913,0.06620104409236877,0.06831944467913774,0.05687583345816368,0.046222222252852385,0.06408006889849074,0.044134723355786665,0.02951298606245675,0.036282223678297455,0.027095277808192708,0.019251595930092864,0.03701736241165134,0.02640104015875194,0.019394444018705853,0.08120534596757757,0.05984215435106307,0.06632819259849686,0.027113611973408194
playing monopoly 238,0.0,0.30698486985365553,0.27634160080154746,0.24363133494059247,0.20790973273913071,0.1835281996463736,0.23267079838116966,0.1636782017151515,0.1325416006644567,0.10514439976414044,0.056331666665275906,0.01928020025690396,0.10140019844969111,0.05105593400845925,0.018039866705735524,0.2906121356884638,0.28976600316365553,0.17808526582717887,0.18623126585682231,0.12486040079494318,0.12795173114438854,0.11350946539590753,0.08482619935075443,0.07666820082267126,0.1068789336914818,0.06551353512704375,0.056417600927750285,0.043640132750819134,0.022237533567349116,0.00563226661135753,0.04231666611830394,0.007913599978387354,0.0032463333730896305,0.11403773521184926,0.08357346383432547,0.10423193292717141,0.049224601027369495
playing recorder 243,0.0,0.5236695326586563,0.3887644660231967,0.32847426466296126,0.23272786880110705,0.2022630658090115,0.335439803123474,0.2742833343436321,0.24656900291442865,0.13327779840230938,0.10387673486073813,0.06413039963096381,0.13736326848516864,0.08567899908423424,0.06228099991381168,0.4832220687548318,0.5048871992985409,0.3026394672776262,0.34203046602855125,0.1336261995161573,0.1264821346061925,0.11556026581178108,0.06895733456015586,0.0586601988022526,0.11552393123110137,0.08079726816018422,0.07637180110663176,0.06186913387874762,0.0318340669721365,0.019332199958960218,0.05870933218275507,0.02614726657867432,0.015736599516868587,0.12293786724458133,0.12179333471407494,0.06754006526668867,0.08312166871825852
playing saxophone 244,0.0,0.558510931535562,0.47841833706100795,0.4264537374774615,0.31025366391738257,0.2642754029080272,0.4276848001559576,0.29920193258921307,0.25227686736931404,0.20052093496024612,0.1138980683627228,0.07839713437358538,0.2029696025873225,0.11895866860946022,0.07153173276931049,0.5178186032086611,0.5126151237845422,0.41614119723637893,0.32241180070439973,0.1490300012841821,0.17193626699050274,0.16294366687685252,0.10838426826844616,0.08338013353844483,0.14863606598079207,0.0847338002681732,0.0703869334936142,0.09616466557880246,0.06066126773357393,0.03992240042885145,0.09179613266835611,0.055093067124485966,0.03541260020136833,0.1393485344390074,0.120830132868886,0.11445633563448986,0.08112300129483142
playing squash or racquetball 245,0.0,0.29631486779054,0.6728179326375328,0.6263499366760257,0.4848390602111818,0.3896132682800292,0.631964931488037,0.5117211288452148,0.41627419942220056,0.5395803329467773,0.533711799812317,0.4811452641169228,0.5426059965133665,0.544244396273295,0.4913978659947715,0.22011019900639853,0.25126626932621,0.3484125980377197,0.4028811362902322,0.11908113188147545,0.35440779873728756,0.327664801843961,0.21372739975452426,0.16431613429983458,0.3281260659178098,0.22736286663711072,0.1690134633143742,0.27538113291462263,0.24701866671542327,0.20393533376554646,0.2749526012013355,0.2540349985336264,0.21201746756931153,0.07775553305149079,0.09220633224050204,0.18055626946985717,0.19769353463848438
playing trombone 247,0.0,0.5831822375801144,0.5037186353385043,0.4516827870550609,0.30862557742871394,0.2366516334345552,0.4168227202876085,0.27489611855220236,0.21142108788498415,0.22804408081990932,0.18183659797268256,0.15401986645445942,0.22207251624565352,0.18350169992315118,0.15360829842232523,0.5495828657531414,0.5590352420823104,0.3306105406410029,0.3657656407842831,0.22128367223909914,0.25077496730145965,0.22814231221722503,0.14566115794335904,0.11006149665788324,0.2286819065448379,0.12328653368972192,0.08887680313011413,0.15080101949219804,0.11590346878787287,0.09282585285958789,0.14743632620390584,0.10416700670457614,0.09085993295370721,0.20335891055817504,0.1818525858557954,0.15150020292016111,0.1349285023563168
playing trumpet 248,0.0,0.563119244577528,0.418600886387079,0.35940755021815407,0.29270591574461285,0.26645727646771533,0.3552982320915275,0.2842636050162267,0.23060238314627776,0.14486326534934593,0.09382428523685253,0.06042693937868893,0.14106170095452647,0.09053204238085318,0.056669115179604816,0.49243448781115673,0.5131134707262727,0.2961481654740313,0.30233829743247853,0.15126197246669912,0.14728816169459805,0.12587027333626133,0.08518441963357992,0.07456197115028797,0.133740887316514,0.08920591811744534,0.06753237966372043,0.07286564660518348,0.04726959116959651,0.04120884281437413,0.07114523956919609,0.044973060815107255,0.034030067896356375,0.1212956463783777,0.13663802576409717,0.07218598756964514,0.10380469597470598
playing violin 250,0.0,0.5718020711104075,0.4661907307306927,0.4242747358242671,0.3565968669772148,0.3039482678850492,0.3945728666305542,0.2676886005798976,0.22622786608139678,0.24527206993401052,0.18656140181422237,0.12918939893543724,0.24239066917896268,0.18087220037331178,0.1313517324090004,0.5557087319056193,0.5143299918810528,0.39009492831130826,0.21414939674536382,0.22988273768027626,0.22413439952731123,0.20731473208864531,0.13261853356311723,0.10811979696104924,0.19702293193737666,0.11363680008401472,0.08547953299060461,0.11950966795260706,0.08851453281839687,0.07130053539673488,0.11881720055689415,0.08421333409398793,0.06746313347717127,0.19911180030008155,0.17724153614640237,0.16952532945026955,0.10433319990436239
playing xylophone 252,0.0,0.5746682697614035,0.5237551328659058,0.4678525343577066,0.42394786282976477,0.39038746873984737,0.4553016656716665,0.3959754003355901,0.366021532634894,0.2459987319966157,0.1793696686029434,0.07906673254917065,0.25132126630842694,0.1669925362288952,0.08636020119190216,0.5295342641343672,0.513504331413905,0.3558016008615494,0.31407292875647547,0.19152193502436085,0.1939992670496305,0.17803813348809883,0.1373175350452463,0.11868306695769232,0.17660273434594273,0.12590046543975672,0.10505453323399026,0.09592873263855775,0.042783266159395386,0.02167086713016033,0.09329526738325754,0.03780220006903013,0.02023646665165822,0.15454493228197097,0.16162966187695663,0.12760400034661096,0.09782313265899818
pumping gas 257,0.0,0.2336010393169191,0.3025821553832954,0.2726082634098,0.2051149993555413,0.16020291677365697,0.25639687508344644,0.16842750092295725,0.12555388844261564,0.16639166499591543,0.10419729263676947,0.07209277621159951,0.1619311806642347,0.10295805351187783,0.06840659476713175,0.195202220449638,0.19938617826335958,0.15689944442775516,0.1607443762322267,0.02062374976101435,0.04596388905930023,0.042601457999812235,0.02046791657236301,0.008872500024735929,0.0377418758171714,0.018084375625476243,0.00886631990213775,0.025643889504847014,0.017455208480047682,0.012779722219953937,0.02301624993638446,0.013900902814542253,0.011264374938069116,0.01863805538457301,0.017435764165388216,0.026372499292095505,0.020712222631296354
pushing car 261,0.0,0.3107993993838628,0.4182841341654462,0.3598185313224792,0.23742173006534578,0.19818653267472985,0.38102173533439637,0.31574393436908726,0.26948739929397897,0.25789139897376295,0.20643626762777567,0.1747303995380799,0.2638884693622589,0.21781313310762251,0.1671658009777466,0.24714180179039633,0.2847347365180651,0.19402039820353192,0.23775566542148593,0.04794846669236818,0.0950435327604413,0.0853007995714744,0.03763466665297746,0.02633153308679661,0.08382313275287548,0.05060426671827833,0.03843319914291303,0.05667559840480486,0.039871400620539975,0.03415260038475196,0.05459480010569096,0.03928206719855467,0.03240066710909208,0.03604939990639689,0.04411619963596265,0.03977226704061031,0.04894299923802417
pushing wheelchair 263,0.0,0.4464496627807616,0.5063043963114421,0.4480762682596841,0.35093506555557247,0.2923850665728251,0.4628668061574303,0.34985566462079687,0.2875494683961074,0.30105846808751435,0.27741553611755376,0.20534893177251023,0.30209686373074846,0.2927735991477966,0.22722073598404727,0.37171646773815153,0.3795031947135925,0.30986866722504297,0.3002978692938884,0.13836533118436734,0.18119686494270962,0.16161019840637844,0.10866966602106887,0.09409719972709815,0.17337133313020073,0.12856033509572348,0.10916426599671442,0.12282493476668993,0.10745246745646,0.08144953296879928,0.12620959997773168,0.11746493263940015,0.09239186689505974,0.11163479886204003,0.12252300164103506,0.08554153355310361,0.09758373414253192
recording music 266,0.0,0.3152867312192917,0.26936826710502315,0.2457370682279268,0.17057260187218581,0.13354986820022263,0.23467800148328144,0.13281800263722737,0.09730239964723583,0.11025233038266503,0.069768866126736,0.031572533792754015,0.10863806675970553,0.05212926713824271,0.030768200358003376,0.3037759994765122,0.275536068534851,0.21304073371042812,0.1669942668517431,0.10315493436058362,0.10003966461494564,0.09082286677757899,0.05909833441649873,0.034518800061444435,0.08854753249088923,0.048934000040094044,0.034474466758718104,0.04271913354893526,0.03425700064897537,0.017185733326772847,0.04202439931457242,0.025526933691898984,0.009375733388960363,0.09841519955297308,0.09441759904722372,0.07855626825888953,0.06407780017157397
riding a bike 267,0.0,0.3477550009265542,0.5124187487860521,0.4707612535026337,0.386610281570918,0.33712652878214916,0.4647423006594181,0.37578319804949883,0.31798326307390307,0.3850829173624517,0.3508152732335859,0.2721304856157965,0.3837292316307624,0.34636277650793407,0.28123729273469905,0.2657970821399552,0.27484166731850973,0.26156875116284944,0.2729256948771783,0.07921930625620814,0.12199666896731493,0.11310187414081561,0.0725180550654315,0.05865937533426202,0.11225465225262775,0.0732640281216138,0.04871138862023752,0.08791486204291384,0.0706406949315634,0.05818242973234089,0.0902645827943666,0.07622006895279305,0.0630887495001985,0.06568833519394197,0.06546909790486095,0.06771708299276523,0.058298610565769994
ripping paper 276,0.0,0.5106502674281598,0.32063666485100983,0.2704070037513971,0.20324533168971542,0.17078659954269726,0.27543880014022193,0.20674559935331346,0.1915743307555716,0.08036440040071803,0.04263993408977987,0.020518266092240806,0.0809608671521147,0.052021867401897924,0.02647606647362312,0.4946263392662008,0.4869053343325854,0.2954143320843577,0.2768335368980964,0.0851865321358045,0.05637206578751405,0.0506879330183069,0.023832666593790054,0.016611200073361396,0.04998806709597508,0.025500466355184725,0.02050546719531219,0.01603233374406894,0.010641266572972137,0.007916999839246274,0.01883459989279508,0.013004932817320028,0.010803200388948123,0.07261353122889994,0.07180233309417962,0.04841099936912456,0.04530533222903808
robot dancing 277,0.0,0.5028638000090918,0.5496895956675211,0.49579919967651376,0.3990766030311584,0.3410039989630381,0.5039401323954266,0.41529300498962407,0.35168346646626786,0.3492895323996742,0.3116684705346822,0.2592759331732989,0.3553096640865009,0.316099736058712,0.2648359355638425,0.4477986046393712,0.4566183372577031,0.30531799254417424,0.28642619915405915,0.1829790654023488,0.219362732219696,0.20766313467671474,0.14426539985736211,0.12155393340190251,0.2061991341710091,0.14055220073461538,0.11559840177694959,0.16181713224525254,0.14477046634852886,0.1202304006415109,0.1608562017376224,0.14289159709960222,0.11754279945045709,0.1591163333108028,0.16482746854722496,0.1090649336506923,0.10607799890438717
rock climbing 278,0.0,0.14344806690414746,0.4052523308714232,0.36545560122032944,0.2509485985547304,0.1735530683557193,0.3577023975888888,0.23466746704379715,0.1790447341660659,0.28643599765300753,0.26246039906044805,0.20599853459695971,0.2837095999677976,0.25563533271998173,0.2054853318770726,0.11643259985049566,0.11171813380916912,0.21014613407452895,0.17362746414542196,0.0527185330927372,0.10285013485997913,0.0875271352211634,0.0380393325428168,0.025692600847780706,0.09241566767295202,0.0521088654110829,0.039204467175900946,0.06623913402681549,0.05220233170837162,0.03387579978307089,0.06638986691236498,0.05335406637589137,0.035793066146969796,0.041522866382201505,0.04628493342796962,0.04405386705895265,0.05564479962786038
rock scissors paper 279,0.0,0.46295319859186795,0.3724407976786296,0.321189934762319,0.24553639939824737,0.21005919998983535,0.3349279339790345,0.24549593268235523,0.20256866562664505,0.1512271339764198,0.11476506630579632,0.0758705334559083,0.1543445331498981,0.11582153402691088,0.07706346829533575,0.39370693318347144,0.4170760679562887,0.24439460185368853,0.2693827328999838,0.2629973317633073,0.2006384684865674,0.1929047995885213,0.14421573424339298,0.12093019863168397,0.17164273371497787,0.12422373377581439,0.10756300172905126,0.08321486509020129,0.05797939919481674,0.04264126745412747,0.0850823312021792,0.06169206715375184,0.04391993318249782,0.18401719985902318,0.1947038666278123,0.12892280069589618,0.1531702030559381
salsa dancing 283,0.0,0.5992027176318527,0.7074826509125379,0.6610072113867521,0.48344646324105817,0.3888070106181968,0.6560526529947915,0.4888327934628442,0.3927771433681047,0.5253388437284093,0.4919521780078915,0.40377666667002404,0.5272346248107703,0.5070658530183391,0.4311502037060504,0.5199433322179885,0.5272114287914873,0.3776261209306263,0.394574761423124,0.37579768680618936,0.5731701355239973,0.5288616369208511,0.34757740948881427,0.24716551054091682,0.523922521305733,0.3357074169885545,0.24870925091561819,0.41820006808456106,0.37049305964489376,0.30001088538542897,0.41672992791448327,0.3858674179017544,0.31718340611123313,0.29607734613982184,0.30313183230810425,0.2786666657628656,0.30341782023306607
scrambling eggs 285,0.0,0.1206021315574646,0.09575986623068651,0.08539846685131393,0.05745899917135637,0.044498000407715635,0.08126413356463112,0.04850466745694481,0.043026133972406386,0.029492532970011243,0.00946619983365138,0.0029789999472598226,0.02824426693022251,0.00839720019524296,0.0036418000658353165,0.10483246825536092,0.10041439970334372,0.06615953347285589,0.07067386568188669,0.021917933810750648,0.024031666013101735,0.021341533876955504,0.014790399417281148,0.014701200208564597,0.021110200788577407,0.015455133646726606,0.013681866252919039,0.00806239972462257,0.0012566667074958482,0.0003839333350459734,0.007489666634301343,0.0013625333274404205,0.00043446667293707526,0.014326000034312412,0.012132066592077417,0.00865606672540307,0.009896999856084585
shaking hands 288,0.0,0.3968633990113934,0.3932736816588374,0.35130930569850743,0.25981618086393504,0.20933708248039082,0.342295001351999,0.2281337497548925,0.1882011140262088,0.18800416618689064,0.13292888979427517,0.08261986127433676,0.18993909893246994,0.13324395977943723,0.08515180761615436,0.33346986066756973,0.3570733303866451,0.2112323604130911,0.27474055522069746,0.2674070161974265,0.2708388897859387,0.24531076212620573,0.15517166610807176,0.11774222346643608,0.23689257125473687,0.13471041755647298,0.103624584599812,0.12746597247431055,0.09332826253751085,0.05483319438631751,0.12840840304994747,0.09537347099536825,0.056685208417475236,0.22404784862262508,0.22248346980040268,0.18192875169010625,0.1668386095896777
sharpening knives 290,0.0,0.10246906911134722,0.100865132333835,0.08720706659952798,0.08174473406126101,0.08424886645178001,0.09229746829022968,0.09112239955514669,0.08715699954032896,0.04492919997225206,0.017252199793855345,0.010578600169718266,0.047205933438241476,0.024497599799434347,0.014032866538316011,0.09334659862965346,0.10306813180297611,0.07579439896494149,0.08600139955530561,0.008143866756061715,0.009302000234027703,0.008333533432334662,0.006672666680812837,0.007474400056401888,0.010659266867736973,0.010564866369962692,0.009579600120087465,0.004836133304238321,0.002951333337028822,0.00190466663390398,0.006630933387329182,0.00811733325123787,0.0045797333121299745,0.002451333222786585,0.0068144666026035946,0.001981533302863439,0.008382533480475346
sharpening pencil 291,0.0,0.12183273292928937,0.07461293412049613,0.06588240001400311,0.03998713280707598,0.03153079972813527,0.06360833332935968,0.0330315334573388,0.021666200311978665,0.01191593317737182,0.003892399986584981,0.002534466749429703,0.012197199796636894,0.009463666707525648,0.0034852666176855567,0.11622973286310831,0.11238999990026156,0.05689246610403059,0.05283986727843683,0.004805600076913833,0.006804333202540876,0.004781400018185378,0.002450733333081007,0.0015144667235513526,0.005148666847248871,0.005482733226815861,0.004009133352835973,0.004331133324901262,0.002962333404024441,0.002366333377361297,0.0038904665435353925,0.0032551331231991452,0.0018669334155817826,0.0045325999831159905,0.0020750665883223214,0.004507533401002487,0.0016083999946713448
shaving legs 293,0.0,0.19141779787143065,0.15319679964731137,0.1341012000819047,0.11084879928479592,0.08344179945588111,0.12338980159759522,0.08642713320404292,0.07476566587338845,0.042914266341427976,0.04781199837575355,0.024412532318631816,0.04167499932050704,0.03439886679102978,0.01809680013159911,0.1683801350255807,0.1499432691832384,0.10429346531331536,0.09414193407048783,0.03994093210995196,0.032582600722213584,0.027872799852987133,0.026533865661422414,0.019631466711560887,0.025224733958144983,0.010253933297097681,0.005225933440526327,0.008740066310763359,0.01332086630264918,0.00891200005610784,0.007666266742348671,0.007900399907430014,0.0038542000691095986,0.022049867714941503,0.03582466573119163,0.017319333027799925,0.02948813245693842
shining shoes 295,0.0,0.20716027047832808,0.2012572671959798,0.1752885309974352,0.13506860190381606,0.12606833204527695,0.17137573297321804,0.14430366530915104,0.12379966577291483,0.07751033391406138,0.06310020005255938,0.03599513414055109,0.07924993376905719,0.0677614654541016,0.03807099934294819,0.18436580032706257,0.16922840105195838,0.13435613374511404,0.1005207990626494,0.07030253299375376,0.06596860164602597,0.057000133352478353,0.031662133034070325,0.034845666315158196,0.057179000122348465,0.04564606711069742,0.0438865336631735,0.032055733220775935,0.03166480032205582,0.01610466666519642,0.03411866725559036,0.030232133155564465,0.013822533645729227,0.044004600234826406,0.054862733195970466,0.028054666825135546,0.04801613277196885
shooting basketball 296,0.0,0.29643279863198585,0.532951463820537,0.4867946031014124,0.34486860027313243,0.27119953559239707,0.4920672659218311,0.36735859783937536,0.29340873730977374,0.4030150689760844,0.3644167327006657,0.30226566968162855,0.4029390009562174,0.3658426662743091,0.3053682676474254,0.22583899978597954,0.25063640056252473,0.2412850020805994,0.3048795958836873,0.06767246593932312,0.20866340260505667,0.19017359799345332,0.11975520063638681,0.082475333866477,0.19251360227515296,0.12103173478245738,0.08858786798119547,0.16630999983549113,0.1451888672488431,0.12592459977890058,0.16610093220869696,0.14728106605311234,0.12864473444322744,0.0479953328202168,0.0534764002546668,0.08174346861441929,0.09821526717642942
shot put 298,0.0,0.3299586633682251,0.6127450645446777,0.5691407285054525,0.4504687343597413,0.37752226804097494,0.5676897328694662,0.4519868699391683,0.38518266843160004,0.5238367276509603,0.5518852007548015,0.5154015342712401,0.5252150667826335,0.5519428701400758,0.5198399995803833,0.28450913311640424,0.2865740014394125,0.27733040084838867,0.3129316042264303,0.13258253191312153,0.3261553302153946,0.29851146267255146,0.18323406769831985,0.13957486738363903,0.3091297331968944,0.21428780075709028,0.16345320043762523,0.2823922641436258,0.2769415319720903,0.24530779957820975,0.2847954654693603,0.280302932263414,0.2506227967321873,0.10317219913800557,0.10594360115230086,0.12467479989528657,0.13775520133773486
shoveling snow 299,0.0,0.24244780410925532,0.39383020118872303,0.3543282010396321,0.26545373667081196,0.22576440136432652,0.35088020212650295,0.2798747321128845,0.2439474675734838,0.30337913328210503,0.2995554703712463,0.25046480044921243,0.2998173381626606,0.298203328259786,0.25434180121421807,0.18581419893900553,0.21173246903220808,0.1855820676803589,0.19650660010973608,0.032357466345528774,0.047857600659132,0.044113999871412915,0.02665606687565645,0.020678866902987158,0.043938133484125154,0.03501186706026395,0.0313251993338267,0.03497579972694316,0.03645693444907666,0.030359866079688085,0.036453200967609886,0.037732666558027254,0.031134332972268263,0.023523666848738984,0.023157666531701884,0.024477799882491425,0.01788859980652729
shredding paper 300,0.0,0.17766373180449008,0.15307700176686048,0.13531066681543982,0.12114373370756708,0.117135864803195,0.12923819953203197,0.10189006561537582,0.09351653311053916,0.06622380059013765,0.04510566675936183,0.02549153316120307,0.060016935015718136,0.0362716665421923,0.015977400026470426,0.1497545361156265,0.12789686472515266,0.11237033055424689,0.07899166741594671,0.013050667063395183,0.02093939975202084,0.020104533083736897,0.02191793241451184,0.022451532814900085,0.016834799612065153,0.003075200013319651,0.003038866670926411,0.008726666720956565,0.00967379982024431,0.0032413332045078277,0.006346133508284886,0.00256893324504296,0.0009327999765674272,0.012322067040205003,0.0050519998848438255,0.02011206693549951,0.004179333351055781
shuffling cards 301,0.0,0.057601972581172466,0.08194415101794157,0.07058959063218566,0.0708233326450497,0.046775509364345456,0.07793530688500729,0.07235401417629245,0.045470747853420215,0.02353863917443218,0.009616938814723572,0.004759455675981483,0.022950203894656542,0.011523809727965567,0.006404693942694436,0.0513612928692581,0.05188864026345363,0.030866734587467047,0.03647285711552415,0.012399931594628056,0.012059591978180163,0.011727210796203744,0.013620816276592462,0.009051700502025839,0.01230585031160692,0.010630544119951674,0.007421564730201042,0.0042338094125394105,0.0017210204240416184,0.001135374148990832,0.004477891103953732,0.0029036053629959515,0.0015399320114429305,0.012429388121885506,0.012301632484712567,0.003321972796503379,0.009387755008781848
side kick 302,0.0,0.5521918692906699,0.6251037958780923,0.5887246701558431,0.48666340115865075,0.4180852669397989,0.58350060450236,0.4714422025044758,0.40142139924367276,0.4797150695800779,0.46515233561197905,0.42698253021240234,0.4812334040323894,0.46139593386650096,0.4166972622553508,0.48953046000798545,0.48821699792544054,0.35719806883335115,0.37101966997782393,0.2816586687107881,0.39168300321499516,0.3644572651465734,0.25633033520579335,0.19050280072142678,0.36649986641804366,0.2576453334490458,0.19314800203243887,0.30172753318150836,0.26464313690463703,0.2288390674869219,0.3047171332299709,0.2777398643215498,0.2424644024093946,0.2318131345828374,0.24235439800322056,0.20255080177783974,0.22260153300960858
singing 304,0.0,0.5351120665868122,0.44912740240097043,0.39182840280532827,0.28014666593472165,0.21234879965384806,0.3857755306561787,0.26569426568349214,0.18824999777475995,0.1871184652840098,0.10569473242064321,0.06961999915043511,0.18100319970051448,0.10973920066207649,0.06986793301825724,0.5113346661249796,0.5044727965672811,0.32559266773859663,0.32162472844993073,0.24041299889087678,0.256013535746932,0.23544646207789577,0.1653474664961298,0.12608106819242243,0.22243413503170012,0.11356166590948899,0.08112660009860992,0.13300060129364333,0.07882193465059005,0.05936999996403853,0.12878786652882893,0.08251553468952577,0.05979666615774233,0.22045053302248313,0.20169346740841865,0.16233746829032902,0.12524973369191092
slacklining 313,0.0,0.37919095389697016,0.5683877576451722,0.5195445570653798,0.39660462768710386,0.3371795170972137,0.5161795256737949,0.40706251468788207,0.3434345544925353,0.4663272111594272,0.44034673859472995,0.376577894201084,0.45836122370090615,0.43604251556655993,0.3684655763948857,0.3255020414079939,0.3091230599490964,0.26843074994833277,0.27675571538964094,0.08615238029535124,0.15476067958386985,0.14377864062988838,0.09576911701028851,0.06993115696574555,0.14640163190510808,0.0978013603521042,0.07270625753873061,0.11958830210323236,0.09084782380636047,0.07230605333333924,0.12036680241020357,0.09416414645760239,0.07348625869167096,0.07719734730769176,0.07071115513439893,0.057588299813420576,0.07238442094248979
smoking 316,0.0,0.43317850330248975,0.26976775430497674,0.21854190119067024,0.10997448805643587,0.06682652957889496,0.2236883002722344,0.10741952512539973,0.07990557941576457,0.059885306183983675,0.024632449347753913,0.007691088363426883,0.0604460552773204,0.025121905270482397,0.006843741513839383,0.4226367325036704,0.4125029283964717,0.26736646036712486,0.21333128871560897,0.0770755789697576,0.06247911499977924,0.05941210700845231,0.03403292492462867,0.027987687711407527,0.05287210848005046,0.025657619564306167,0.018098231490676096,0.0258910880012273,0.009234829877002708,0.003770135979161782,0.025506394307325486,0.01196523801962129,0.003417278917975167,0.07269360583047478,0.06330442197874289,0.04692945611922919,0.03262013596945069
