class_name,accuracy,default_confidence_P0,default_confidence_P1,frame_confidence_P0,frame_confidence_P1
ice climbing 162,0.14,0.21940319437230077,0.05321885824115189,0.36763898132538564,0.735527537781679
playing bagpipes 219,0.14,0.4231439355920862,0.21279330068164393,0.7212938835244134,4.002623137557231
somersaulting 325,0.14,0.22899259522049514,0.061534562185075546,0.4162275810083611,0.7403402019937722
exercising with an exercise ball 120,0.125,0.3165496863259209,0.05004562405846369,0.49125885579913775,5.848796460373772
balloon blowing 12,0.12244897959183673,0.21644532392895413,0.06226869884171633,0.33430026251616946,2.4174891856225385
braiding hair 32,0.12244897959183673,0.10021470562941363,0.009880279690950814,0.15784300516259558,0.6142279343275505
cleaning floor 60,0.12244897959183673,0.14655832408417016,0.02907939485388999,0.26201962458215394,0.4575704900831645
dancing charleston 85,0.12244897959183673,0.4832849564555912,0.36263373426839607,0.9426108152271907,1.4847779616925596
flipping pancake 129,0.12244897959183673,0.20100099144789282,0.05602793574918874,0.34749184492041224,0.6059019273886539
sailing 282,0.12244897959183673,0.13942276970148987,0.03694389220538323,0.31209287419963044,0.4980254738778428
blasting sand 23,0.12,0.11144908457862006,0.022597518706763235,0.20046811148131463,0.8849248229375676
blowing glass 24,0.12,0.17219074677361376,0.05004248516250539,0.3237124010837638,1.1589031808020633
climbing ladder 67,0.12,0.22729711610299577,0.03985609927000822,0.34050363612582896,1.3794069421084474
doing aerobics 95,0.12,0.5899333432798032,0.4793077758877365,1.1426168086303359,6.496710335799525
flying kite 130,0.12,0.18666855732070076,0.03620370698416674,0.4095560191013649,0.7819787988073329
playing flute 231,0.12,0.28697390649804355,0.07269159968826505,0.41943811906601325,20.800963105794914
shooting basketball 296,0.12,0.34730938549394963,0.12398632792146119,0.5897525214874355,1.7373621120387575
tasting food 353,0.12,0.27279273562961154,0.1596047752782151,0.4900718834333608,2.272673619855086
ice fishing 163,0.10416666666666667,0.24127237886466357,0.031142927828348353,0.3601224190869417,10.233062244790107
breading or breadcrumbing 33,0.10204081632653061,0.09525281458665097,0.041090603368307554,0.254921237021214,3.020417026103236
curling hair 80,0.10204081632653061,0.15243381622066485,0.00810072576468043,0.19173638387110223,4.526249302600664
folding napkins 132,0.10204081632653061,0.04887064667515744,0.012324935498106055,0.15161017563830773,0.32625077078789155
passing American football (not in game) 209,0.10204081632653061,0.33180581558859007,0.06630968943204468,0.5411603076230951,9.101932175064453
petting animal (not cat) 212,0.10204081632653061,0.22146619852978622,0.08168054810141577,0.35761903805147244,2.2454196636123895
planting trees 215,0.10204081632653061,0.26597779672612587,0.13538841866446732,0.5147381601655422,1.6934004370369384
playing trumpet 248,0.10204081632653061,0.2756592698432421,0.09000348873329449,0.4185314761767524,7.177926432968749
sword fighting 345,0.10204081632653061,0.3961892641374584,0.19768341871165734,0.643062857201466,0.7779455634790059
wrapping present 394,0.10204081632653061,0.20301735881594937,0.03813273215014558,0.308162813031879,8.064467062590026
answering questions 2,0.1,0.3226435676857278,0.14899546247632414,0.5800525109210021,10.651540805987802
applauding 3,0.1,0.29019417662443936,0.21979680075512992,0.6323950161209279,0.5572170952848841
brushing hair 36,0.1,0.18055891762839427,0.03927918148084923,0.2523825878484004,1.4169738633547755
building cabinet 38,0.1,0.16461765767026829,0.015680051674224715,0.2797299485562642,3.3111764831721513
catching or throwing frisbee 49,0.1,0.3313207793553669,0.05487903646716364,0.4920674519313668,3.051103356711346
clay pottery making 58,0.1,0.094006095902125,0.012572237017309225,0.1915093969929801,1.8443520202748587
dodgeball 94,0.1,0.4579180216188783,0.30429516439084653,0.8846303371274289,1.1701214659735326
egg hunting 118,0.1,0.33700788839834706,0.13537113815590188,0.5453984868557364,1.3020273807674032
headbutting 150,0.1,0.21911105895572242,0.1078342267566257,0.4494006323945672,0.5339151775359854
making snowman 189,0.1,0.25829387721308944,0.08671757150314476,0.41109751475219286,0.9403154721199276
mowing lawn 201,0.1,0.26173734671981247,0.030902174125777348,0.39648690836305334,3.2923497022629613
parasailing 206,0.1,0.10219087848575026,0.027506270728508628,0.2676381298379865,0.27071386375104567
playing cymbals 228,0.1,0.21827254041742397,0.0494477811217308,0.3264794469804058,6.911161221288584
pushing wheelchair 263,0.1,0.3395401492083514,0.1200062002411595,0.5360743703456522,2.2813818755484605
shoveling snow 299,0.1,0.2689957715634946,0.032116651875222176,0.3758566758708384,4.875917509509847
sweeping floor 338,0.1,0.2691157815862586,0.03068586682831799,0.35804090456416193,3.2952306668836364
tossing coin 361,0.1,0.23247447847790184,0.13745446900041017,0.5132553374541853,0.4420110105947795
waxing eyebrows 388,0.1,0.07876264340436018,0.00964072608197177,0.13027368024772878,0.36035413840989977
welding 391,0.1,0.08774607758345426,0.017773733481212896,0.18006137032089914,0.24774505723610837
snowboarding 322,0.0851063829787234,0.1806454958663953,0.023682841426326685,0.34306044392154184,0.6029799459964276
cracking neck 76,0.08333333333333333,0.10554856050161666,0.025573603179259805,0.20012592987830838,0.3234697592667436
laughing 180,0.08333333333333333,0.22915072915730653,0.07963706797931666,0.33628410600704467,2.0682795700625802
getting a haircut 138,0.08163265306122448,0.2151405881447767,0.10185525449405362,0.35690330638167994,0.5117204697873633
hugging 158,0.08163265306122448,0.2633507214327788,0.11732203639981785,0.43666992906274615,0.8969181770765323
massaging legs 195,0.08163265306122448,0.08010890569185906,0.01448748659091922,0.1449765765709046,0.6339698243583968
bandaging 13,0.08,0.0971877402729458,0.04254472965355271,0.19112825160505206,0.2653145378065349
blowing nose 26,0.08,0.22257115130954314,0.029577389247770657,0.2875657182015388,2.040937004522581
bobsledding 28,0.08,0.18055293230833835,0.08129090798894564,0.38939185754749567,0.5597711923468895
catching or throwing softball 50,0.08,0.4343343652795862,0.23747569493982532,0.7995080643386835,5.4759303065802944
checking tires 54,0.08,0.12724901470873085,0.0173187221524892,0.24455195586681544,0.4340486917524719
cleaning windows 65,0.08,0.21500593083699546,0.045870196872728836,0.3502773387505625,4.483352341868989
climbing tree 68,0.08,0.18898659326058845,0.029243281322055396,0.29021262040176565,0.9151400038687679
eating cake 110,0.08,0.23673172237961385,0.0703929114419001,0.34414975260862285,1.882012588393586
